32,34,33,34,33,27,20,20,20,21,20,20,20,20,20,20,20,20,20,21,21,21,20,20,21,20,21,20,20,20,20,20,20,20,21,21,20,21,21,21,21,21,21,20,20,21,20,21,21,21,20,20,20,21,20,20,21,21,21,20,20,20,21,20,21,20,21,21,20,21,21,20,20,21,21,20,20,21,20,20,20,20,20,20,20,20,20,21,20,20,20,20,21,20,20,20,21,21,20,20,20,20,20,20,20,20,20,20,20,21,20,21,21,20,21,20,20,21,20,32,34,33,34,33,27
24,26,25,26,25,35,21,21,20,21,21,21,20,20,21,20,20,21,21,20,20,21,20,20,20,21,20,20,20,20,20,21,21,20,21,21,20,20,20,20,21,20,21,20,21,20,20,20,20,20,20,21,20,20,20,21,20,21,21,21,20,20,20,21,20,20,20,20,20,20,21,20,20,20,20,20,21,20,20,21,20,20,20,20,20,20,20,20,20,20,20,21,21,21,21,20,20,20,21,20,21,20,20,21,20,21,20,20,20,20,20,20,20,20,20,20,21,20,21,24,26,25,26,25,35
32,34,33,34,33,27,21,20,20,21,20,21,21,20,21,20,20,20,21,20,20,20,20,20,20,21,20,20,20,20,20,20,21,20,21,20,21,20,21,21,20,21,20,21,21,21,20,20,20,21,21,21,20,20,21,20,20,20,21,20,21,21,20,20,20,21,20,21,20,20,20,20,20,20,20,21,21,20,20,21,20,21,20,20,20,21,20,20,20,20,20,20,20,20,20,20,20,20,21,20,21,20,20,20,20,20,20,20,21,20,20,21,20,20,20,20,21,20,20,32,34,33,34,33,27
24,26,25,26,25,35,21,20,20,20,20,21,20,21,20,20,21,20,20,20,20,21,20,20,20,20,20,20,20,20,21,20,21,21,21,20,20,21,21,21,20,20,20,20,21,20,20,21,20,20,20,21,20,20,21,20,21,20,20,20,20,20,20,21,20,20,20,20,21,20,20,20,21,21,20,20,20,21,20,21,21,21,20,21,21,21,20,21,20,20,20,21,20,21,21,20,21,20,20,21,20,20,20,20,20,20,20,20,21,21,20,20,21,21,20,20,20,20,20,24,26,25,26,25,35
32,34,33,34,33,27,20,21,21,20,20,20,20,20,21,21,21,20,20,21,21,21,21,20,20,21,21,21,21,21,21,20,20,20,21,20,21,20,20,20,20,20,21,20,20,20,20,20,20,20,21,20,20,21,21,21,20,20,20,20,20,21,21,20,21,21,20,20,20,21,21,20,20,20,20,20,20,21,21,20,21,21,21,21,20,21,21,20,21,21,20,20,20,20,21,20,20,21,20,20,21,20,20,20,21,21,20,21,20,20,20,20,20,21,20,20,21,20,21,32,34,33,34,33,27
24,26,25,26,25,35,20,21,20,21,20,21,20,21,20,21,20,21,20,20,20,21,20,20,21,21,21,20,20,21,21,20,21,20,20,20,20,20,20,20,21,20,20,21,20,20,21,20,21,20,20,20,20,20,20,20,20,20,21,20,20,20,21,20,20,20,20,20,21,20,21,21,20,20,20,21,21,20,20,21,20,20,20,20,20,21,21,21,21,20,20,20,20,20,21,20,20,20,20,21,20,20,20,20,20,21,21,21,21,20,20,20,21,21,20,20,21,21,21,24,26,25,26,25,35
32,34,33,34,33,27,20,21,21,20,20,20,20,21,20,21,20,20,20,21,21,20,21,20,20,20,21,20,20,20,21,20,20,21,20,20,20,20,20,21,20,20,20,21,20,21,20,20,20,21,21,20,20,21,21,20,21,20,20,21,20,21,21,20,20,20,20,20,21,20,20,21,20,21,20,21,20,20,20,20,21,20,20,20,20,21,20,21,20,20,20,20,21,21,21,20,20,21,20,21,21,20,21,20,20,20,20,21,21,20,21,20,21,20,21,20,21,20,20,32,34,33,34,33,27
24,26,25,26,25,35,20,20,21,20,20,20,20,21,20,21,20,21,20,20,20,20,20,20,21,21,20,21,20,20,20,20,20,20,20,20,20,21,20,20,21,20,20,20,20,20,20,20,21,20,20,21,20,20,20,20,20,20,20,21,21,21,20,20,20,20,21,21,20,20,20,20,20,20,20,20,21,21,21,21,20,21,21,20,20,21,21,20,20,20,20,20,21,21,20,21,20,20,21,21,20,20,20,20,20,20,21,20,20,21,20,21,20,20,21,20,20,20,21,24,26,25,26,25,35
32,34,33,34,33,27,21,20,20,20,20,20,21,20,21,20,20,21,20,20,20,20,20,21,20,20,20,20,21,20,20,20,21,21,20,20,20,20,20,20,21,21,21,21,20,20,20,20,21,21,20,20,20,21,21,21,20,20,21,20,21,20,20,20,20,20,21,20,21,20,20,20,20,21,20,21,20,21,21,20,21,20,20,20,20,20,21,20,20,20,20,20,20,21,20,20,20,20,20,21,20,21,20,20,20,21,20,21,20,20,20,21,21,21,20,21,20,20,20,32,34,33,34,33,27
24,26,25,26,25,35,20,20,21,21,20,21,20,20,21,20,21,20,20,20,20,20,20,20,21,21,20,21,21,21,21,20,20,20,21,21,20,21,21,21,20,20,20,20,20,20,21,21,20,21,20,21,20,20,21,21,20,20,20,21,20,20,21,21,20,20,20,20,21,20,20,20,20,20,21,21,20,20,20,21,20,20,20,20,21,20,21,20,21,20,20,20,20,20,20,20,21,21,20,20,20,21,20,20,21,20,21,20,20,21,21,21,20,20,20,20,20,20,20,24,26,25,26,25,35
32,34,33,34,33,27,20,21,20,20,21,20,21,20,20,20,20,20,20,20,21,20,21,20,21,20,21,20,20,21,20,20,20,21,20,20,21,20,21,20,21,21,20,20,21,20,21,20,20,21,21,20,20,20,21,20,20,21,20,20,21,21,21,21,20,20,21,21,20,21,21,21,21,20,20,20,21,20,20,20,20,21,21,20,21,21,20,21,21,20,20,20,20,20,21,20,21,20,21,21,20,21,20,21,20,21,20,21,20,21,20,21,20,20,21,20,21,20,20,32,34,33,34,33,27
24,26,25,26,25,35,20,20,20,20,20,20,21,20,20,20,20,21,21,21,21,20,20,21,20,21,20,20,21,20,21,20,20,20,21,20,20,20,20,20,21,20,20,21,20,20,21,21,20,20,20,20,21,20,21,21,21,20,20,20,20,21,20,21,21,20,21,21,21,20,20,21,20,20,20,20,21,20,20,20,20,21,20,20,20,21,20,21,21,20,21,20,20,20,20,21,21,20,20,21,21,20,21,20,21,20,21,20,20,20,21,20,21,20,20,20,20,20,21,24,26,25,26,25,27
32,34,33,34,33,27,20,20,20,20,20,21,21,21,20,20,21,20,20,21,20,20,21,20,21,20,20,20,20,21,20,20,20,20,20,20,21,20,21,20,20,20,20,21,21,21,21,20,21,20,20,20,20,20,20,20,20,20,20,20,21,21,20,20,20,20,21,20,20,20,20,21,20,21,20,20,20,20,21,20,20,21,21,20,20,20,20,20,21,20,20,20,20,21,20,20,20,20,20,20,20,20,20,20,21,20,21,20,20,20,20,21,20,20,20,20,20,20,21,32,34,33,34,33,35
24,26,25,26,25,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,17,18,34,33,34,26,25,27
32,34,33,34,33,33,34,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,34,33,34,33,35
24,26,25,26,25,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,25,26,33,34,26,25,26,25,27
32,34,33,34,33,25,26,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,33,34,34,33,34,33,35
32,33,34,34,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,34,33,33,34,33,34,34,34,27
40,41,42,42,42,56,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,41,42,40,41,42,42,42,43
